bboxes,track_id,frame,width,height,fps,path
"[[681.2480737602872, 1009.791837326389, 689.8973804017088, 1016.825035653628], [1127.3745399737877, 784.6991982528207, 1133.99721569341, 793.3695363686331], [1009.3421581944095, 590.6448299985899, 1019.5931365968291, 596.1480032522196], [1099.5648360992134, 760.2427838988245, 1106.5016286323714, 769.3792966509365], [972.8199877272447, 71.99581756914692, 979.1917856563124, 81.53954793902038], [1008.4042921586903, 819.0462990573584, 1014.1909399592147, 828.8014256895623], [1034.5898391049052, 111.2236823571245, 1041.0379428785275, 120.34169974533326], [588.6918313378471, 780.6053265549428, 597.2716449474681, 787.7369165505286], [577.6818639178911, 812.7923481022395, 587.9379231751753, 818.047930991229]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",307,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[908.2758013461578, 2.347655281700792, 916.5888581589288, 10.706464240613643], [679.513199406882, 1011.0705182560574, 688.085123286405, 1018.075997698266], [1127.8529206796286, 785.5222206086866, 1134.3144741563212, 794.3949939109365], [1008.5355715959408, 590.4886895228561, 1018.7584903388686, 595.9620330109948], [1099.9943110016272, 761.135934546381, 1106.9188878441103, 770.2493016198931], [972.5771384205494, 70.47059841857111, 978.875604001386, 80.09264005076403], [1008.2703692499773, 819.8911916647902, 1014.1973024751934, 829.740340787264], [1034.4311269277136, 109.5018546160944, 1040.8707581934495, 118.69221421650501], [587.570968082801, 781.9754458331109, 595.9472934998449, 789.1907342425199], [576.2250919480547, 813.3467701160988, 586.3852674389408, 818.415607679896]]","[36.0, 32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",308,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[907.4397534098969, 0.7995348045603663, 915.5166839249268, 8.832133000400843], [677.894176564878, 1012.1187175295081, 686.6366463497305, 1019.1644823766421], [1128.0885268192483, 786.8078803360295, 1134.4031543912597, 795.747264987134], [1008.0419577439255, 590.1600713443206, 1018.1758701980046, 595.6763302709667], [1100.3735825827957, 761.639612975354, 1107.6051179688043, 770.7312006974029], [972.3484825625292, 68.75032946500293, 978.5136869968128, 78.34142533515028], [1008.1240391206567, 820.8366160478516, 1014.1181641142265, 830.6706764739773], [1033.9031285128, 107.93757428066654, 1040.3884305976856, 117.15824458874114], [586.6231931612674, 783.3832201566154, 595.1393747055536, 790.6663983545563], [574.3509900729869, 813.633695768838, 584.3049496572346, 818.6574358727988]]","[36.0, 32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",309,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[906.5645342509131, -0.2616627972977512, 914.8621755553493, 7.73908997292131], [676.2049457750177, 1012.7979562537795, 685.0848630569051, 1019.8832785076944], [1128.0846937112194, 787.8565847729078, 1134.2209617843794, 796.9589949176968], [1007.8100937667431, 589.9601706217567, 1017.8279107434274, 595.4948629050263], [1101.1376100014334, 762.3762271776105, 1108.1698347381637, 771.4072771561135], [972.1145632867807, 67.11823446983047, 978.3410457345984, 76.75491294491076], [1008.0228261557168, 821.8539784297774, 1014.0275342048499, 831.6649213005823], [1033.3452899170206, 106.06485709859248, 1039.9525261478175, 115.35030046235397], [585.8820055357281, 784.6075538765328, 594.1831852954239, 791.889243756119], [573.2378278188066, 814.0729514719205, 582.7360520836248, 818.9917893446664]]","[36.0, 32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",310,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[674.3214245933605, 1013.8698523856639, 683.3712433944604, 1020.8417577228846], [1127.9691917490957, 789.2033181150263, 1134.0168785724993, 798.3027986449878], [1007.6339574230117, 589.6789695350617, 1017.4563581465093, 595.2025178152307], [1101.9538071365303, 762.8567430708041, 1108.9989031464577, 772.0858953703356], [971.6116495218179, 65.29218174395197, 978.0513974060997, 74.94988434680579], [1008.040677858015, 823.0353474076129, 1013.9750358423298, 832.820581448895], [1032.623852441333, 104.79146671163959, 1039.2628059881367, 113.86564793647797], [584.648014040267, 786.0831076341025, 592.7323335892673, 793.4048893307057], [571.6900666719024, 814.4931803464837, 580.9109444149022, 819.4405828942669]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",311,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[672.1261836586164, 1014.9738085753258, 681.2346831626307, 1021.566016007084], [1127.6269830540796, 790.4544997266813, 1133.6471863163233, 799.6229448674409], [1007.2198963025627, 589.6127018277812, 1017.0497568066829, 595.2526592857944], [1102.5634275191437, 763.4156580001877, 1109.7634018149647, 772.6677842075417], [971.7084222791261, 63.71271085502348, 978.0135021948156, 73.20993855402877], [1007.9489081814359, 823.9034880381893, 1013.890324004388, 833.6873351623234], [1032.003864605582, 103.18998078279022, 1038.7608322613698, 112.41563834869278], [583.5287652855835, 787.2777984119654, 591.6241679317112, 794.7409859056125], [570.2976970547534, 815.259745848628, 579.3456775715329, 820.0324358251521]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",312,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[670.5573018831192, 1015.6243271285387, 679.6139764366962, 1022.1820028035525], [1127.3700432506184, 791.9233619262372, 1133.310810581641, 801.1015704479848], [1006.5879384750575, 589.4470528362792, 1016.449886269808, 595.1115728729719], [1103.361299716884, 764.2455853711417, 1110.4217721258785, 773.5024240235789], [971.7641323537422, 61.90707915327924, 977.7895945673396, 71.43899949659716], [1008.2019151358295, 824.9707328292851, 1013.9718825620271, 834.7698674020556], [1031.610008102999, 101.4542097614618, 1038.2313960283223, 110.7367609897603], [582.3894653056645, 788.5778451365578, 590.4558375565312, 796.0379234075889], [569.2772809849163, 815.4415704786951, 578.0489733616713, 820.3645965592635]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",313,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[668.9015311253005, 1016.7610247100305, 677.7265557489151, 1023.2206079969832], [1127.0219582753066, 793.1658278190255, 1133.1088254332763, 802.4966726510222], [1005.7696006105145, 589.5311921118737, 1015.6963982083848, 595.333533514563], [1103.820215411321, 765.2567592356859, 1110.8682373146012, 774.376232906581], [971.9697393354994, 60.14605915708251, 978.026117498819, 69.67501369273236], [1008.2570766715222, 825.8635073224889, 1014.1405317684051, 835.557972146871], [1031.5863790481344, 100.1161956687287, 1037.988525976216, 109.31268119388076], [582.002677867405, 789.3031154712132, 589.5129353868135, 796.8617365292425], [568.1652317089013, 816.0986277132677, 576.6980937166268, 820.9507843077533]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",314,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[667.125384310447, 1018.0326791135807, 676.153365755668, 1024.6203708210503], [1126.9211614914313, 794.4017327144804, 1133.121689102493, 803.8463199551163], [1004.8346579521385, 589.3093012838755, 1014.6204785300174, 595.2074658138773], [1104.1198006185305, 766.1754286358234, 1111.1838195648843, 775.2843624415866], [971.702564765466, 58.35164575939005, 977.7140360985508, 67.95440673792115], [1008.2114579486464, 826.8059963488175, 1014.1052149594717, 836.3960207658132], [1031.3241878647952, 98.53189640021861, 1037.738864739654, 107.68600587041894], [581.8754568993224, 789.648503098041, 588.9860431953712, 797.2858403003521], [566.2630002921634, 816.4564120256553, 575.1764134557942, 821.4141973204469]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",315,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[665.2904530597475, 1018.9568222153582, 674.3218582991603, 1025.3722548593018], [1126.736101663626, 795.8880940920276, 1132.9032807424137, 805.3799299033742], [1004.073800685277, 589.0029518829532, 1013.7914774846942, 594.9474194223745], [1104.432854017547, 766.8757758708765, 1111.3508445159146, 776.144530692541], [971.3034379797214, 56.73562911213226, 977.4581948822813, 66.40189985004696], [1008.1847695293987, 827.8508148584139, 1014.043333842695, 837.4703734967987], [1031.0680818235653, 97.03437497715748, 1037.519143976045, 106.35595922815244], [581.8237981547165, 790.1513945168919, 588.791993937748, 797.7250698935078], [564.1415697268804, 816.5197597506638, 573.3478589224802, 821.6425067714649]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",316,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[663.3290595136127, 1020.1208908984831, 672.7053712471368, 1026.5929834924573], [1126.65538555723, 797.2509720072545, 1132.7850831202516, 806.7692572876739], [1003.4352419899684, 588.7253995546685, 1012.9112596413075, 594.6218667488429], [1104.652235329438, 767.8380898881878, 1111.5456513584622, 777.2443934966225], [971.1147303380795, 55.12419261326375, 977.1780414093354, 64.69252320924313], [1008.2382592550456, 829.0631417617382, 1014.0503730034774, 838.6231209061501], [1030.8011332203894, 95.65211545621038, 1037.2687924033696, 104.80867121042583], [581.7636895782122, 790.3218526916042, 588.4269033091183, 798.0516561896769], [562.2931286047566, 816.1449695480375, 572.1608386810902, 821.3871128143554]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",317,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[661.9929617436715, 1020.6352816028541, 671.5025368874362, 1027.1843645270635], [1126.5475322179727, 798.9921499498228, 1132.716199097762, 808.3399792365565], [1002.6260087213461, 588.236010330472, 1011.9368108383765, 594.0874557144821], [1105.1415038957236, 768.9735715994983, 1112.0274399188631, 778.1686023490221], [970.8610373039769, 53.14455913950397, 977.162557127356, 62.757711719926576], [1007.9504424956317, 830.2273481843698, 1013.7844762364316, 839.6700892974014], [1030.8420122043415, 94.03727923960045, 1037.2254639303362, 103.27745499932885], [581.4841905857131, 790.8975147888591, 588.0274968923993, 798.7779127640845], [561.0686442303878, 816.2161370785482, 570.9419351059672, 821.4509583126003]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",318,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[660.3638484130122, 1021.3592074944544, 670.172883333448, 1027.7112563708704], [1126.1965467780133, 800.5151155769661, 1132.4489939450946, 810.0063136022313], [1001.4701529805067, 587.8481048642273, 1010.8676840977386, 593.7121730491667], [1105.4796630006995, 770.0838396801033, 1112.1226116815183, 779.270937231856], [970.7975430318506, 51.38841439065385, 977.2159924401385, 60.79709894764882], [1007.7245927322158, 831.4174165326758, 1013.6171592108419, 840.8309193140844], [1030.6276735124814, 92.78635074104366, 1036.9963868951775, 101.889039943222], [581.4996859405533, 790.8994613414878, 587.828469029658, 798.8067440770559], [559.836256060964, 815.7812324189437, 569.3634693798441, 820.8507886849121]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",319,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[658.6079733694125, 1021.7292805019385, 668.4407646094926, 1027.776981396916], [1126.1600991685848, 802.1712580549929, 1132.358302300938, 811.7231882684873], [1000.636665470078, 587.3103829255078, 1009.9580205889467, 593.2651907376512], [1106.0702359327574, 770.9431865670571, 1112.766606252534, 780.2611508183803], [970.6549732912971, 49.862167923779225, 977.2602126249443, 59.5254492017806], [1007.7311981794619, 832.3433433981311, 1013.694845309868, 841.9181927770908], [1030.3336655417552, 91.30054993175114, 1036.829305929442, 100.47948645625624], [581.6028017887946, 791.1964894630769, 587.9090098777191, 798.9069115481777], [558.3748669345166, 815.6543949095549, 568.2370462396591, 820.8078250594108]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",320,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[656.7180270996736, 1022.5355403501081, 666.6824301868431, 1028.4048749896865], [1126.4525048225519, 803.4875646376689, 1132.4892859601, 812.9537252853405], [999.974835915685, 586.6747818755049, 1009.1119222961887, 592.6299959298971], [1106.5433645843734, 771.7967598425447, 1113.1910852660692, 781.1434887154638], [970.4919622502632, 48.26540808795902, 977.1182997832011, 57.90305018916739], [1007.6966787024282, 833.683079673454, 1013.6362750748076, 843.2532498126394], [1030.3274115710801, 89.74884923141809, 1036.8714621876966, 99.03397639302369], [581.6110542079178, 791.427896656379, 587.990778323254, 799.063133193214], [556.5781652837012, 815.5029953347796, 566.1630469946009, 820.5135251521522]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",321,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[654.9428730173435, 1022.8771036056992, 664.770697207916, 1028.6102236631982], [1126.5829990252398, 804.5200719508092, 1132.717046806002, 814.0455381387663], [999.0655890272981, 586.3439601226025, 1008.2858040361418, 592.1945932515382], [1106.9061473837357, 772.8134300015457, 1113.5233990930144, 782.0183838975412], [970.4007013451406, 46.98984013956682, 976.6733288391011, 56.21542746542613], [1007.6821813181941, 834.7864405699304, 1013.631079682822, 844.5022853065282], [1030.00566458165, 88.54336685559572, 1036.5499101827525, 98.04188052946556], [581.4275159895351, 791.7032510064197, 587.9647773777494, 799.1649241259203], [555.500275207259, 815.2797278593877, 565.1820870249343, 820.2470327816073]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",322,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[652.8673894248143, 1023.117044292662, 662.9945127917113, 1028.9113526688404], [1126.7741157993355, 805.9365449530275, 1132.9220602874157, 815.2944274407483], [998.1440318844066, 586.1159182349177, 1007.3910814043054, 591.8794839235316], [1107.264960661809, 773.6809753900142, 1113.9168859454678, 782.7233050010738], [970.1350664417199, 45.20411319926239, 976.459017366992, 54.56849367294006], [1007.640188997821, 835.9168998992525, 1013.5718157513627, 845.6482982555983], [1029.7819755831074, 86.97935759525906, 1036.3067768022784, 96.41769591041249], [580.8141424372797, 792.561559523163, 587.5893187246141, 799.8180767793882], [554.4656363265691, 815.2345767516815, 563.9932541445752, 820.3471367384607]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",323,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[650.7117802665911, 1023.3975608969615, 660.8587911136457, 1029.0828842975195], [1126.9127147115778, 807.1880468799202, 1133.1199117366687, 816.3390180176893], [997.4422369242442, 585.8950139002482, 1006.7241073040237, 591.5818544888766], [1107.5305393969695, 774.4089147509125, 1114.1740106290797, 783.6087655854736], [969.907522936664, 43.37694957806397, 976.0618856629569, 52.670439201834924], [1007.4897099533135, 837.0914344329791, 1013.3740858907921, 846.7382768972537], [1029.616834919895, 85.60860709973434, 1035.938410983875, 94.84443144833253], [579.637677321909, 793.3591458714419, 586.5574485619436, 800.5033305463309], [553.1123908989841, 815.6699053811861, 563.2390267520816, 820.7670390416391]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",324,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[648.1363202690469, 1023.7182571006355, 658.3772564290767, 1029.2863623279156], [1127.2042836183505, 808.228419268193, 1133.5881655227222, 817.467338128303], [996.8763012512774, 585.837158243546, 1006.2586067344608, 591.4041489917082], [1107.9959164914849, 775.3084370624622, 1114.7762763527048, 784.5483724619623], [969.6350799373204, 42.07851805506473, 975.7151027720206, 51.27885215604595], [1007.3636160728629, 838.443193536743, 1013.2725393768312, 847.9969891614268], [1029.4281022911523, 84.20743398362117, 1035.6613559487241, 93.23822638710465], [578.3987213752926, 794.528356405151, 585.4774317600061, 801.7118025440161]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0]",325,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[645.9130613802274, 1024.3245077722488, 656.1884943886159, 1029.8049752247068], [1127.5798921593678, 809.3088383521062, 1134.0293732760397, 818.7441249261358], [996.1673811245744, 585.8390714257669, 1005.8066318992703, 591.2365280174699], [1108.3164426789413, 776.3514448035635, 1115.3063168091685, 785.233596276506], [969.4128403158813, 40.3815603620681, 975.672042529344, 49.61876625348566], [1007.2670065023901, 839.4811922899181, 1013.2585917209972, 849.1777520209367], [1029.2960962084599, 82.70180070545885, 1035.5011042139317, 91.72134815528995], [577.3768502407657, 795.8236080945271, 584.5578124257767, 802.930569936387]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0]",326,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[643.7227889095338, 1024.6391794014178, 653.9696105632165, 1030.3088004009553], [1127.7992468452037, 810.2659001630602, 1134.3844749419052, 819.7598792017657], [995.7207446154908, 585.705115830703, 1005.3782072453592, 591.0753088859616], [1108.640567098692, 777.1001994959236, 1115.575648937005, 785.7595484449787], [968.9522402431647, 38.8699869212891, 975.4856231249822, 48.106298634717845], [1007.0907576131196, 840.5331214696157, 1013.019945539641, 850.3257226224632], [1029.1906801457642, 80.8991412886133, 1035.5688377540716, 89.98258076018922], [576.4748515098177, 797.3093208966169, 583.6454920228261, 804.5528502112701]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0]",327,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[642.1051935679508, 1025.0658541273979, 652.3152784184891, 1030.8309274293815], [1128.2331702936535, 811.5297609156393, 1134.5394574031939, 821.0582386813593], [995.0817854711904, 585.6571323481851, 1004.9413135271225, 591.0129707511344], [1109.1848060840557, 777.6397473102594, 1115.9864105478218, 786.1470129479109], [968.8518009601052, 37.537428551810095, 975.5476980478212, 46.7804495890328], [1007.1117859208696, 841.869973112262, 1012.8102161722886, 851.6302937929115], [1028.8863727669197, 79.51227825692389, 1035.4387121517836, 88.89896358406178], [575.9559043487466, 799.0059668709991, 582.9530662571865, 806.2757951318167], [548.124543176342, 818.4223109725634, 557.442681701261, 823.7583328153752]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",328,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[640.3686590890459, 1025.450451684731, 650.3834469327523, 1031.3150581500436], [1128.0742533528116, 812.6873623450911, 1134.1871815069123, 822.1453513299343], [994.2204325936773, 585.3458939012397, 1004.1509788531644, 590.8128016280413], [1109.4043386966134, 777.8508298923438, 1116.0589634719174, 786.3236291464051], [968.7418544408049, 35.93034153993742, 975.721433172658, 45.3983751404679], [1006.8542148683746, 842.8111730646154, 1012.4947953782589, 852.6182727798358], [1028.6669941157534, 78.04707729780759, 1035.2515338312855, 87.57652064687494], [575.3486684970487, 800.9165930116169, 582.0901886816469, 808.3000480668991], [547.0395893131553, 819.0838061627213, 556.1047046960681, 824.437302888117]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",329,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[638.9133104183436, 1026.0605909286046, 648.9718921250985, 1032.0547500191483], [1127.5868739626812, 813.4153977846843, 1133.8779885501276, 822.8326692195049], [993.1038791442433, 584.969802941044, 1003.0464307733238, 590.6434071322428], [1109.4649181234415, 777.8465355637828, 1116.0695272865526, 786.2246508290708], [968.6499845228992, 34.36805948789014, 975.9477552204297, 44.24103426336037], [1006.8063977811668, 843.719882146161, 1012.6109068976276, 853.4962521091946], [1028.040043981851, 76.52215796072147, 1034.6693935866908, 86.21399323365813], [575.1194370396455, 802.522942341451, 581.4870212118241, 810.0038391317771], [545.5402161090828, 819.6478833865837, 554.5767241368069, 824.9509467766708]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",330,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[637.290051163134, 1026.451273804208, 647.3523021177589, 1032.3933570733993], [1126.5638330584734, 814.1942237377266, 1133.2987995563244, 823.2630603370433], [992.4594386031354, 584.7012208613389, 1002.256813417247, 590.3206491082346], [1109.4570521785415, 777.7894884843159, 1116.0203494605478, 785.9884934549237], [968.6258626923878, 33.05756370297762, 976.1695822861917, 43.07397773579635], [1006.7276867747233, 844.8643326489084, 1012.5391722813985, 854.7403045407925], [1027.9309254611633, 75.09416399600072, 1034.669825655131, 84.79186342404829], [575.1576608882925, 804.2285157751359, 581.2591790753144, 811.9137191193489], [543.8828158333534, 820.0662830862606, 553.0268219496021, 825.497499497393]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",331,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[635.3095628428599, 1026.6704945134131, 645.5504677392158, 1032.5505474024274], [1125.949474181507, 814.7864471683832, 1132.815513785405, 823.680330135595], [991.9118997529911, 584.5015896307992, 1001.6522114341058, 590.2032758968531], [1109.4868013159821, 777.8073305238551, 1116.0430873900664, 785.8270288097204], [968.6293652091584, 31.780476497537475, 976.1573560823662, 41.80369228414598], [1006.6854850143691, 846.0331441462838, 1012.5156774715056, 855.8812728614696], [1027.7222438062072, 74.01023718004825, 1034.4670873303953, 83.66850353568503], [575.4520882867099, 805.3253312926688, 581.3148881215922, 813.2175524509794], [542.6591751435323, 820.1415556646829, 551.5476113035876, 825.5978349987191]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",332,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[633.5388923953453, 1026.8344447126042, 643.6429902214322, 1032.6141728726175], [1124.9670709559532, 815.6763597577985, 1132.4247512519032, 824.0631085783332], [991.4943044556811, 583.5360768195409, 1001.0747754552123, 589.5904877232307], [1109.579710595538, 777.7341510128017, 1116.285207744686, 785.7111713178874], [968.5125237450218, 30.614649233017083, 976.0442332853845, 40.57177377417322], [1006.4112744507773, 847.3355041051276, 1012.3997266117775, 857.1205612990144], [1027.6355051988178, 72.73438772460449, 1034.3547261362853, 82.54506836521685], [575.6754690407124, 806.6372833955575, 581.2211176519738, 814.6674520679042], [541.2315291623552, 820.4430999052521, 550.3339976206737, 825.9214062890534]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",333,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[631.7441268838986, 1026.9680167984188, 641.696585537524, 1032.5323495988719], [1123.8772855433047, 816.2926587562177, 1131.4663236190602, 824.3970277203877], [990.7271708811294, 582.8707756390459, 1000.1854995742746, 589.2630073124651], [1109.5888098162088, 777.5727878471455, 1116.3075652173227, 785.6258042006975], [968.6344226064226, 28.867976780851922, 976.0741295332112, 38.97261959719333], [1006.0590636424836, 848.779790197132, 1012.0365394776416, 858.4507938730416], [1027.591244748121, 71.37853777479732, 1034.4262906769368, 81.2842506447402], [575.3555540492672, 808.4204101993962, 580.8069608318195, 816.5850735110173], [540.0113820651286, 820.2438500899158, 549.301035035294, 825.6883025132216]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",334,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[629.9110154789576, 1027.2564634127518, 639.9930243747574, 1032.8926523293528], [1122.580352190273, 817.1610781166147, 1130.4590938962397, 824.8092990072834], [989.8935482299246, 582.4734035836921, 999.409696815849, 589.0152962272884], [1109.9447365467513, 777.6585585142033, 1116.7114416847526, 785.702709190664], [968.6172853878464, 27.388178360578898, 976.0460671993534, 37.40407222598069], [1005.7832071188225, 849.9684350583074, 1011.7128081795968, 859.5017272254505], [1027.3481080035551, 70.14039271517079, 1033.83140581178, 79.8291909424298], [575.2670412372398, 810.2341348353065, 580.6600180803031, 818.3773673462148], [538.3874263810447, 820.179870727345, 547.8682975185201, 825.5871459861604]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",335,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[627.8455295829962, 1027.6518513734065, 638.0111315887365, 1033.6201455902844], [1121.0540154217852, 818.0122465533703, 1129.37047647722, 825.6174854621203], [989.0042660457335, 582.0307722483434, 998.2358761273268, 588.7500263462767], [1110.3459300794943, 778.1286451806723, 1117.132257142, 786.2951585152407], [968.7133968342961, 26.09708148235947, 976.1107224848894, 36.113459303348506], [1005.4951718018008, 850.8339249018624, 1011.4855991793938, 860.4198972639957], [1027.1026830946496, 68.59668818757777, 1033.6506619934078, 78.40598051880534], [574.7066114356905, 811.8354778583877, 580.1730961906585, 819.8444610750729], [536.4980986255238, 820.1630484428363, 546.319218710392, 825.6442065785393]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",336,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[626.3349292727763, 1028.1749480947062, 636.3680243958764, 1034.339558098987], [1119.4469584561023, 819.119222199667, 1128.1585053313286, 826.477052557466], [988.503590235029, 581.8067359845899, 997.4674154613186, 588.6243451678878], [1110.7314267101406, 778.4055242132233, 1117.4142196158577, 786.8459842253887], [968.7442655130754, 25.09628329010077, 976.157584447995, 35.06486361153584], [1005.1947525919353, 852.1583163273052, 1011.1786323213486, 861.9610845636522], [1026.9323277268616, 66.88732022605569, 1033.75801620677, 77.0301612508575], [573.6420792372362, 813.4278024645038, 579.5378038963217, 821.041024759162], [534.8978096100974, 820.283273736741, 544.8645299242438, 825.8662774928362]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",337,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[624.5109552895702, 1028.9263171819196, 634.6270584712576, 1035.307075712464], [1117.4409613239861, 819.90119596169, 1126.516508427473, 827.0845966600046], [987.7594968259729, 581.3027394531217, 996.740789591598, 588.285180082621], [1110.907246804969, 778.7548878895129, 1117.7040987623955, 787.4274754755534], [968.8327694205086, 23.872642618358675, 976.2331095311768, 33.63484020937669], [1005.0244197718786, 853.4902535258403, 1010.9012928784008, 863.1214930765315], [1026.5634358430502, 65.4577823859065, 1033.4904904747777, 75.64376071707908], [572.7911403732298, 815.0403665038549, 578.832055558101, 822.3976326899802], [533.0192835695092, 820.3813169325729, 543.0118609514597, 825.9785486285707]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",338,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
"[[623.142383363766, 1029.815298390029, 633.4235262539099, 1036.6111824828904], [1116.2432513592862, 820.5252045820205, 1125.4261104567213, 827.6390115529932], [986.7085726983822, 580.6459438951293, 995.7332179405474, 587.8527647513687], [1111.128479041999, 779.4960564613197, 1117.9608456343112, 788.3156503322983], [968.9300004237124, 22.841101794473854, 976.3948328658156, 32.31340379532918], [1004.788551106173, 854.5088159845934, 1010.6712056681548, 864.1742773927504], [1026.0721283137239, 64.29373902033645, 1033.103055806245, 74.32347031591571], [571.973407725574, 816.2185624310863, 578.3524611401907, 822.9516709915866], [531.5123862674214, 820.6567474012815, 541.6888288697925, 826.2691296184372]]","[32.0, 29.0, 28.0, 22.0, 16.0, 14.0, 8.0, 6.0, 5.0]",339,1920,1080,10.0,C:/R_projects/mothz/AC_10out.mp4
