file_name,image_size,inference_info
D:\moth_photos\database\batch_01\img_moth_00000087.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000088.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000089.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000090.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000091.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000092.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000093.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000094.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000095.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000096.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000097.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000098.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000099.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000100.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000101.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000102.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000103.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000104.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
D:\moth_photos\database\batch_01\img_moth_00000105.jpg,"[4000, 6000]",modelv1.0__2025-02-22 09:37:28
