file_name,image_size,inference_info
D:/moth_photos/database/batch_07\img_moth_00013593.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013594.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013595.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013596.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013597.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013598.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013599.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013600.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013601.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013602.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013603.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013604.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013605.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013606.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013607.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013608.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013609.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013610.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013611.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013612.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013613.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013614.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013615.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013616.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013617.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013618.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013619.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013620.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013621.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013622.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013623.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013624.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013625.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013626.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013627.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013628.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013629.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013630.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013631.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013632.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
D:/moth_photos/database/batch_07\img_moth_00013633.jpg,"[4000, 6000]",modelv1.0__2025-04-08 15:27:59
