file_name,MONA,tag_id,date,location,month,year,doy,superfamily,family,subfamily,genus,sp,sex,id,path,tick_size,body_area,body_area_black,body_area_other,forewing_area,forewing_area_black,forewing_area_other,hindwing_area,hindwing_area_black,hindwing_area_other,wing_length
img_moth_00013452.jpg,8169,2023DCR2307,2023-06-29T04:00:00Z,Cape Trap,6,2023,180,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373800000,D:/moth_photos/database/batch_07/img_moth_00013452.jpg,36.9,59.61986178127364,42.732500495736666,16.887361285536976,87.65652426171958,53.52193359331968,34.1345906683999,71.77495758697425,13.79029237446846,57.98466521250579,14.89057633573813
img_moth_00013453.jpg,8169,2023DCR2908,2023-07-09T04:00:00Z,Live Oak Trap,7,2023,190,Noctuoidea,Erebidae,Arctiinae,Apantesis,phalerata,Male,1373900000,D:/moth_photos/database/batch_07/img_moth_00013453.jpg,36.92,45.81404377594846,32.83284170394481,12.981202072003654,78.85486936117915,45.964070949574435,32.89079841160472,65.9272222215701,19.28711195416519,46.64011026740491,14.109553900569953
img_moth_00013454.jpg,8170,2023DCR2152,2023-06-28T04:00:00Z,Marsh Trap,6,2023,179,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Female,1374000000,D:/moth_photos/database/batch_07/img_moth_00013454.jpg,37.1,50.792278463539205,42.1800190350259,8.612259428513305,77.24551550773388,64.4430075340923,12.802507973641582,62.77962235089835,25.71399510320326,37.06562724769509,15.458328797667626
img_moth_00013455.jpg,8170,2023DCR1792,2023-06-09T04:00:00Z,Ormond Hall Trap,6,2023,160,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Female,1374100000,D:/moth_photos/database/batch_07/img_moth_00013455.jpg,36.92,51.69371508658585,31.82410153897801,19.869613547607837,77.27279796790577,70.17970394246468,7.09309402544109,60.15832892177634,33.81223670047621,26.346092221300125,15.102534662373785
img_moth_00013457.jpg,8170,WPC422,1967-10-05T04:00:00Z,Light,10,1967,278,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1374400000,D:/moth_photos/database/batch_07/img_moth_00013457.jpg,36.52,44.409565974742335,30.480380148494003,13.929185826248332,78.29660771933696,55.51130140396295,22.785306315374008,68.37391385716118,19.070106973747823,49.30380688341336,13.752747745415869
img_moth_00013458.jpg,8170,WPC423,1968-06-28T04:00:00Z,Light,6,1968,180,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1374500000,D:/moth_photos/database/batch_07/img_moth_00013458.jpg,36.379999999999995,52.64659490365126,32.930000081601555,19.716594822049707,82.73149677477463,61.48751753299802,21.243979241776607,70.13425871496916,28.27417876359158,41.860079951377585,14.44546987541637
img_moth_00013459.jpg,8170,WPC424,1968-05-04T04:00:00Z,Light,5,1968,125,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1374600000,D:/moth_photos/database/batch_07/img_moth_00013459.jpg,36.120000000000005,53.63489365459541,39.119172096457106,14.515721558138305,98.29806269001196,71.8374153338999,26.460647356112077,70.54396934544502,27.57281928455535,42.97115006088967,15.820832086165268
img_moth_00013460.jpg,8170,WPC425,1968-05-03T04:00:00Z,Light,5,1968,124,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1374700000,D:/moth_photos/database/batch_07/img_moth_00013460.jpg,36.4,47.64936299963773,22.54181258302138,25.107550416616352,89.20193817171841,55.82130781306606,33.38063035865235,79.7782574568289,23.172775027170633,56.60548242965827,15.060646234114694
img_moth_00013461.jpg,8170,WPC426,1968-05-05T04:00:00Z,Light,5,1968,126,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1374800000,D:/moth_photos/database/batch_07/img_moth_00013461.jpg,36.21999999999999,52.539530039293005,36.001537935696376,16.53799210359663,96.66752141416912,73.7768547995394,22.890666614629723,81.12999550876435,36.88957078971048,44.24042471905387,15.780507823138432
img_moth_00013462.jpg,8170,WPC427,1968-05-04T04:00:00Z,Light,5,1968,125,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1374900000,D:/moth_photos/database/batch_07/img_moth_00013462.jpg,36.32,57.967964641269965,29.861067311610935,28.106897329659027,113.51314308447672,87.41815894932951,26.0949841351472,92.61850729686196,20.164616041452387,72.45389125540957,16.786321547847116
img_moth_00013463.jpg,8170,WPC428,1968-05-05T04:00:00Z,Light,5,1968,126,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1375000000,D:/moth_photos/database/batch_07/img_moth_00013463.jpg,36.3,50.10245201830477,32.34903505376834,17.753416964536427,95.4169797145004,73.6197436422831,21.797236072217288,76.19166875365224,37.527794853114166,38.66387390053807,15.397709032899304
img_moth_00013464.jpg,8170,WPC429,1968-06-07T04:00:00Z,Light,6,1968,159,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1375100000,D:/moth_photos/database/batch_07/img_moth_00013464.jpg,36.68,43.23809385067471,28.718861823617623,14.519232027057082,75.82451429380097,64.81979191070403,11.004722383096947,63.217321192214435,33.33228285778504,29.885038334429396,13.396434727389282
img_moth_00013465.jpg,8170,WPC430,1968-04-27T05:00:00Z,Light,4,1968,118,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1375200000,D:/moth_photos/database/batch_07/img_moth_00013465.jpg,36.72,44.755533840260874,29.42466928674157,15.330864553519303,86.76402357118108,65.83561165933331,20.928411911847775,74.29219115629792,30.288682890246395,44.003508266051526,14.53016737320526
img_moth_00013466.jpg,8170,WPC431,1968-04-19T05:00:00Z,Light,4,1968,110,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1375300000,D:/moth_photos/database/batch_07/img_moth_00013466.jpg,36.64,55.74158637802482,24.794233042848152,30.94735333517667,93.08116800308918,64.79603268435002,28.28513531873915,80.88479791575294,23.16814968250033,57.71664823325261,15.272457406576423
img_moth_00013467.jpg,8170,WPC432,1967-08-21T04:00:00Z,Light,8,1967,233,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1375400000,D:/moth_photos/database/batch_07/img_moth_00013467.jpg,36.34,57.254469119842575,37.756448681185965,19.49802043865661,96.25164584828237,73.2222642571276,23.02938159115476,82.02927527548931,29.13533863053912,52.89393664495019,15.87678856875327
img_moth_00013468.jpg,8170,WPC433,1967-07-13T04:00:00Z,Light,7,1967,194,Noctuoidea,Erebidae,Arctiinae,Apantesis,vittata,Male,1375500000,D:/moth_photos/database/batch_07/img_moth_00013468.jpg,36.56,47.66900966727157,34.08937198645911,13.579637680812452,85.81409295711255,68.59471436300868,17.219378594103873,72.73421826295552,28.93762359407993,43.79659466887559,14.732311016512892
