file_name,image_size,inference_info
D:\moth_photos\database\batch_07\img_moth_00012020.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012021.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012022.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012023.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012024.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012025.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012026.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012027.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012028.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012029.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012030.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012031.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012032.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012033.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012034.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012036.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012037.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012038.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012039.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
D:\moth_photos\database\batch_07\img_moth_00012040.jpg,"[4000, 6000]",modelv1.0__2026-05-16 19:57:33
